0	???	Unknown	0	0	0	0
288	17NetworksLHLimbicOFC16	17Networks_LH_Limbic_OFC_16	122	136	52	255
289	17NetworksLHLimbicTempPole1	17Networks_LH_Limbic_TempPole_1	220	248	159	255
290	17NetworksLHLimbicTempPole2	17Networks_LH_Limbic_TempPole_2	220	248	160	255
291	17NetworksLHLimbicTempPole3	17Networks_LH_Limbic_TempPole_3	220	248	161	255
292	17NetworksLHLimbicTempPole4	17Networks_LH_Limbic_TempPole_4	220	248	162	255
293	17NetworksLHLimbicTempPole5	17Networks_LH_Limbic_TempPole_5	220	248	163	255
294	17NetworksLHLimbicTempPole6	17Networks_LH_Limbic_TempPole_6	220	248	165	255
295	17NetworksLHLimbicTempPole7	17Networks_LH_Limbic_TempPole_7	220	248	166	255
296	17NetworksLHLimbicTempPole8	17Networks_LH_Limbic_TempPole_8	220	248	167	255
297	17NetworksLHLimbicTempPole9	17Networks_LH_Limbic_TempPole_9	220	248	168	255
298	17NetworksLHLimbicTempPole10	17Networks_LH_Limbic_TempPole_10	220	248	169	255
299	17NetworksLHLimbicTempPole11	17Networks_LH_Limbic_TempPole_11	220	248	170	255
300	17NetworksLHLimbicTempPole12	17Networks_LH_Limbic_TempPole_12	220	248	171	255
301	17NetworksLHLimbicTempPole13	17Networks_LH_Limbic_TempPole_13	220	249	164	255
302	17NetworksLHLimbicTempPole14	17Networks_LH_Limbic_TempPole_14	220	249	165	255
303	17NetworksLHContATemp1	17Networks_LH_ContA_Temp_1	230	148	35	255
304	17NetworksLHContATemp2	17Networks_LH_ContA_Temp_2	230	148	36	255
305	17NetworksLHContATemp3	17Networks_LH_ContA_Temp_3	230	148	37	255
306	17NetworksLHContAIPS1	17Networks_LH_ContA_IPS_1	230	148	32	255
307	17NetworksLHContAIPS2	17Networks_LH_ContA_IPS_2	230	148	33	255
308	17NetworksLHContAIPS3	17Networks_LH_ContA_IPS_3	230	148	34	255
309	17NetworksLHContAIPS4	17Networks_LH_ContA_IPS_4	230	148	38	255
310	17NetworksLHContAIPS5	17Networks_LH_ContA_IPS_5	230	148	39	255
311	17NetworksLHContAIPS6	17Networks_LH_ContA_IPS_6	230	148	40	255
312	17NetworksLHContAIPS7	17Networks_LH_ContA_IPS_7	230	148	41	255
313	17NetworksLHContAIPS8	17Networks_LH_ContA_IPS_8	230	148	42	255
314	17NetworksLHContAIPS9	17Networks_LH_ContA_IPS_9	230	149	35	255
315	17NetworksLHContAIPS10	17Networks_LH_ContA_IPS_10	230	149	36	255
316	17NetworksLHContAPFCd1	17Networks_LH_ContA_PFCd_1	230	149	37	255
317	17NetworksLHContAPFCd2	17Networks_LH_ContA_PFCd_2	230	149	38	255
318	17NetworksLHContAPFCl1	17Networks_LH_ContA_PFCl_1	230	149	30	255
319	17NetworksLHContAPFCl2	17Networks_LH_ContA_PFCl_2	230	149	31	255
320	17NetworksLHContAPFCl3	17Networks_LH_ContA_PFCl_3	230	149	32	255
321	17NetworksLHContAPFCl4	17Networks_LH_ContA_PFCl_4	230	149	33	255
322	17NetworksLHContAPFCl5	17Networks_LH_ContA_PFCl_5	230	149	34	255
323	17NetworksLHContAPFCl6	17Networks_LH_ContA_PFCl_6	230	149	39	255
324	17NetworksLHContAPFCl7	17Networks_LH_ContA_PFCl_7	230	149	40	255
325	17NetworksLHContAPFCl8	17Networks_LH_ContA_PFCl_8	230	149	41	255
326	17NetworksLHContAPFCl9	17Networks_LH_ContA_PFCl_9	230	149	42	255
327	17NetworksLHContAPFCl10	17Networks_LH_ContA_PFCl_10	230	150	35	255
328	17NetworksLHContAPFCl11	17Networks_LH_ContA_PFCl_11	230	150	36	255
329	17NetworksLHContAPFCl12	17Networks_LH_ContA_PFCl_12	230	150	37	255
330	17NetworksLHContAPFCl13	17Networks_LH_ContA_PFCl_13	230	150	38	255
331	17NetworksLHContAPFCl14	17Networks_LH_ContA_PFCl_14	230	150	39	255
332	17NetworksLHContACinga1	17Networks_LH_ContA_Cinga_1	231	148	36	255
333	17NetworksLHContACinga2	17Networks_LH_ContA_Cinga_2	231	148	37	255
334	17NetworksLHContBTemp1	17Networks_LH_ContB_Temp_1	135	50	75	255
335	17NetworksLHContBTemp2	17Networks_LH_ContB_Temp_2	135	50	76	255
336	17NetworksLHContBTemp3	17Networks_LH_ContB_Temp_3	135	50	77	255
337	17NetworksLHContBTemp4	17Networks_LH_ContB_Temp_4	135	50	78	255
338	17NetworksLHContBIPL1	17Networks_LH_ContB_IPL_1	135	50	73	255
339	17NetworksLHContBIPL2	17Networks_LH_ContB_IPL_2	135	50	74	255
340	17NetworksLHContBIPL3	17Networks_LH_ContB_IPL_3	135	50	79	255
341	17NetworksLHContBIPL4	17Networks_LH_ContB_IPL_4	135	50	80	255
342	17NetworksLHContBIPL5	17Networks_LH_ContB_IPL_5	135	50	81	255
343	17NetworksLHContBIPL6	17Networks_LH_ContB_IPL_6	135	50	82	255
344	17NetworksLHContBIPL7	17Networks_LH_ContB_IPL_7	135	51	75	255
345	17NetworksLHContBIPL8	17Networks_LH_ContB_IPL_8	135	51	76	255
346	17NetworksLHContBPFCl1	17Networks_LH_ContB_PFCl_1	135	51	74	255
347	17NetworksLHContBPFCl2	17Networks_LH_ContB_PFCl_2	135	51	77	255
348	17NetworksLHContBPFCl3	17Networks_LH_ContB_PFCl_3	135	51	78	255
349	17NetworksLHContBPFCl4	17Networks_LH_ContB_PFCl_4	135	51	79	255
350	17NetworksLHContBPFCl5	17Networks_LH_ContB_PFCl_5	135	51	80	255
351	17NetworksLHContBPFCl6	17Networks_LH_ContB_PFCl_6	135	51	81	255
352	17NetworksLHContBPFClv1	17Networks_LH_ContB_PFClv_1	136	50	73	255
353	17NetworksLHContBPFClv2	17Networks_LH_ContB_PFClv_2	136	50	75	255
354	17NetworksLHContBPFClv3	17Networks_LH_ContB_PFClv_3	136	50	76	255
355	17NetworksLHContBPFClv4	17Networks_LH_ContB_PFClv_4	136	50	77	255
356	17NetworksLHContBPFClv5	17Networks_LH_ContB_PFClv_5	136	50	78	255
357	17NetworksLHContBPFCmp1	17Networks_LH_ContB_PFCmp_1	136	50	79	255
358	17NetworksLHContBPFCmp2	17Networks_LH_ContB_PFCmp_2	136	50	80	255
359	17NetworksLHContCpCun1	17Networks_LH_ContC_pCun_1	119	140	172	255
360	17NetworksLHContCpCun2	17Networks_LH_ContC_pCun_2	119	140	173	255
361	17NetworksLHContCpCun3	17Networks_LH_ContC_pCun_3	119	140	174	255
362	17NetworksLHContCpCun4	17Networks_LH_ContC_pCun_4	119	140	175	255
363	17NetworksLHContCpCun5	17Networks_LH_ContC_pCun_5	119	140	177	255
364	17NetworksLHContCpCun6	17Networks_LH_ContC_pCun_6	119	140	178	255
365	17NetworksLHContCpCun7	17Networks_LH_ContC_pCun_7	119	140	179	255
366	17NetworksLHContCpCun8	17Networks_LH_ContC_pCun_8	119	140	180	255
367	17NetworksLHContCpCun9	17Networks_LH_ContC_pCun_9	119	140	181	255
368	17NetworksLHContCpCun10	17Networks_LH_ContC_pCun_10	119	140	182	255
369	17NetworksLHContCpCun11	17Networks_LH_ContC_pCun_11	119	140	183	255
370	17NetworksLHContCCingp1	17Networks_LH_ContC_Cingp_1	119	140	176	255
371	17NetworksLHContCCingp2	17Networks_LH_ContC_Cingp_2	119	140	184	255
372	17NetworksLHContCCingp3	17Networks_LH_ContC_Cingp_3	119	141	177	255
373	17NetworksLHContCCingp4	17Networks_LH_ContC_Cingp_4	119	141	178	255
374	17NetworksLHContCCingp5	17Networks_LH_ContC_Cingp_5	119	141	179	255
375	17NetworksLHContCCingp6	17Networks_LH_ContC_Cingp_6	119	141	180	255
376	17NetworksLHContCCingp7	17Networks_LH_ContC_Cingp_7	119	141	181	255
377	17NetworksLHContCCingp8	17Networks_LH_ContC_Cingp_8	119	141	182	255
378	17NetworksLHDefaultAIPL1	17Networks_LH_DefaultA_IPL_1	255	255	1	255
379	17NetworksLHDefaultAIPL2	17Networks_LH_DefaultA_IPL_2	255	255	2	255
380	17NetworksLHDefaultAIPL3	17Networks_LH_DefaultA_IPL_3	255	255	3	255
381	17NetworksLHDefaultAIPL4	17Networks_LH_DefaultA_IPL_4	255	255	4	255
382	17NetworksLHDefaultAIPL5	17Networks_LH_DefaultA_IPL_5	255	255	5	255
383	17NetworksLHDefaultAIPL6	17Networks_LH_DefaultA_IPL_6	255	255	6	255
384	17NetworksLHDefaultAIPL7	17Networks_LH_DefaultA_IPL_7	255	255	7	255
385	17NetworksLHDefaultAPFCd1	17Networks_LH_DefaultA_PFCd_1	255	255	8	255
386	17NetworksLHDefaultAPFCd2	17Networks_LH_DefaultA_PFCd_2	252	249	0	255
387	17NetworksLHDefaultAPFCd3	17Networks_LH_DefaultA_PFCd_3	252	249	1	255
388	17NetworksLHDefaultAPFCd4	17Networks_LH_DefaultA_PFCd_4	252	250	0	255
389	17NetworksLHDefaultAPCC1	17Networks_LH_DefaultA_PCC_1	255	253	0	255
390	17NetworksLHDefaultAPCC2	17Networks_LH_DefaultA_PCC_2	255	254	1	255
391	17NetworksLHDefaultAPCC3	17Networks_LH_DefaultA_PCC_3	255	254	2	255
392	17NetworksLHDefaultAPCC4	17Networks_LH_DefaultA_PCC_4	255	254	3	255
393	17NetworksLHDefaultAPCC5	17Networks_LH_DefaultA_PCC_5	255	254	4	255
394	17NetworksLHDefaultAPCC6	17Networks_LH_DefaultA_PCC_6	255	254	5	255
395	17NetworksLHDefaultAPCC7	17Networks_LH_DefaultA_PCC_7	255	254	6	255
396	17NetworksLHDefaultAPCC8	17Networks_LH_DefaultA_PCC_8	255	254	7	255
397	17NetworksLHDefaultAPCC9	17Networks_LH_DefaultA_PCC_9	255	255	0	255
398	17NetworksLHDefaultAPCC10	17Networks_LH_DefaultA_PCC_10	252	251	0	255
399	17NetworksLHDefaultAPCC11	17Networks_LH_DefaultA_PCC_11	252	252	0	255
400	17NetworksLHDefaultAPCC12	17Networks_LH_DefaultA_PCC_12	252	253	0	255
401	17NetworksLHDefaultAPCC13	17Networks_LH_DefaultA_PCC_13	252	254	0	255
402	17NetworksLHDefaultAPCC14	17Networks_LH_DefaultA_PCC_14	253	247	0	255
403	17NetworksLHDefaultAPCC15	17Networks_LH_DefaultA_PCC_15	253	248	0	255
404	17NetworksLHDefaultAPCC16	17Networks_LH_DefaultA_PCC_16	253	249	0	255
405	17NetworksLHDefaultAPCC17	17Networks_LH_DefaultA_PCC_17	253	250	0	255
406	17NetworksLHDefaultAPCC18	17Networks_LH_DefaultA_PCC_18	253	251	0	255
407	17NetworksLHDefaultAPCC19	17Networks_LH_DefaultA_PCC_19	253	252	0	255
408	17NetworksLHDefaultAPCC20	17Networks_LH_DefaultA_PCC_20	253	253	0	255
409	17NetworksLHDefaultAPCC21	17Networks_LH_DefaultA_PCC_21	253	254	0	255
410	17NetworksLHDefaultAPCC22	17Networks_LH_DefaultA_PCC_22	254	247	0	255
411	17NetworksLHDefaultAPFCm1	17Networks_LH_DefaultA_PFCm_1	254	255	1	255
412	17NetworksLHDefaultAPFCm2	17Networks_LH_DefaultA_PFCm_2	254	255	2	255
413	17NetworksLHDefaultAPFCm3	17Networks_LH_DefaultA_PFCm_3	254	255	3	255
414	17NetworksLHDefaultAPFCm4	17Networks_LH_DefaultA_PFCm_4	254	255	4	255
415	17NetworksLHDefaultAPFCm5	17Networks_LH_DefaultA_PFCm_5	254	255	5	255
416	17NetworksLHDefaultAPFCm6	17Networks_LH_DefaultA_PFCm_6	254	255	6	255
417	17NetworksLHDefaultAPFCm7	17Networks_LH_DefaultA_PFCm_7	254	255	7	255
418	17NetworksLHDefaultAPFCm8	17Networks_LH_DefaultA_PFCm_8	251	249	0	255
419	17NetworksLHDefaultAPFCm9	17Networks_LH_DefaultA_PFCm_9	251	250	0	255
420	17NetworksLHDefaultAPFCm10	17Networks_LH_DefaultA_PFCm_10	251	251	0	255
421	17NetworksLHDefaultAPFCm11	17Networks_LH_DefaultA_PFCm_11	251	252	0	255
422	17NetworksLHDefaultAPFCm12	17Networks_LH_DefaultA_PFCm_12	251	253	0	255
423	17NetworksLHDefaultBTemp1	17Networks_LH_DefaultB_Temp_1	205	62	73	255
424	17NetworksLHDefaultBTemp2	17Networks_LH_DefaultB_Temp_2	205	62	74	255
425	17NetworksLHDefaultBTemp3	17Networks_LH_DefaultB_Temp_3	205	62	75	255
426	17NetworksLHDefaultBTemp4	17Networks_LH_DefaultB_Temp_4	205	62	76	255
427	17NetworksLHDefaultBTemp5	17Networks_LH_DefaultB_Temp_5	205	62	77	255
428	17NetworksLHDefaultBTemp6	17Networks_LH_DefaultB_Temp_6	205	62	79	255
429	17NetworksLHDefaultBTemp7	17Networks_LH_DefaultB_Temp_7	205	62	80	255
430	17NetworksLHDefaultBTemp8	17Networks_LH_DefaultB_Temp_8	205	62	81	255
431	17NetworksLHDefaultBTemp9	17Networks_LH_DefaultB_Temp_9	205	62	82	255
432	17NetworksLHDefaultBTemp10	17Networks_LH_DefaultB_Temp_10	205	62	83	255
433	17NetworksLHDefaultBTemp11	17Networks_LH_DefaultB_Temp_11	205	62	84	255
434	17NetworksLHDefaultBTemp12	17Networks_LH_DefaultB_Temp_12	205	62	85	255
435	17NetworksLHDefaultBTemp13	17Networks_LH_DefaultB_Temp_13	205	63	78	255
436	17NetworksLHDefaultBIPL1	17Networks_LH_DefaultB_IPL_1	205	62	78	255
437	17NetworksLHDefaultBIPL2	17Networks_LH_DefaultB_IPL_2	205	62	86	255
438	17NetworksLHDefaultBIPL3	17Networks_LH_DefaultB_IPL_3	205	63	79	255
439	17NetworksLHDefaultBIPL4	17Networks_LH_DefaultB_IPL_4	205	63	80	255
440	17NetworksLHDefaultBIPL5	17Networks_LH_DefaultB_IPL_5	205	63	81	255
441	17NetworksLHDefaultBIPL6	17Networks_LH_DefaultB_IPL_6	205	63	82	255
442	17NetworksLHDefaultBIPL7	17Networks_LH_DefaultB_IPL_7	205	63	83	255
443	17NetworksLHDefaultBIPL8	17Networks_LH_DefaultB_IPL_8	205	63	84	255
444	17NetworksLHDefaultBIPL9	17Networks_LH_DefaultB_IPL_9	205	63	85	255
445	17NetworksLHDefaultBPFCd1	17Networks_LH_DefaultB_PFCd_1	205	63	74	255
446	17NetworksLHDefaultBPFCd2	17Networks_LH_DefaultB_PFCd_2	205	63	75	255
447	17NetworksLHDefaultBPFCd3	17Networks_LH_DefaultB_PFCd_3	205	63	76	255
448	17NetworksLHDefaultBPFCd4	17Networks_LH_DefaultB_PFCd_4	205	63	77	255
449	17NetworksLHDefaultBPFCd5	17Networks_LH_DefaultB_PFCd_5	205	64	78	255
450	17NetworksLHDefaultBPFCd6	17Networks_LH_DefaultB_PFCd_6	205	64	79	255
451	17NetworksLHDefaultBPFCd7	17Networks_LH_DefaultB_PFCd_7	205	64	80	255
452	17NetworksLHDefaultBPFCd8	17Networks_LH_DefaultB_PFCd_8	205	64	81	255
453	17NetworksLHDefaultBPFCd9	17Networks_LH_DefaultB_PFCd_9	205	64	82	255
454	17NetworksLHDefaultBPFCd10	17Networks_LH_DefaultB_PFCd_10	205	64	83	255
455	17NetworksLHDefaultBPFCd11	17Networks_LH_DefaultB_PFCd_11	205	64	84	255
456	17NetworksLHDefaultBPFCd12	17Networks_LH_DefaultB_PFCd_12	205	64	85	255
457	17NetworksLHDefaultBPFCl1	17Networks_LH_DefaultB_PFCl_1	205	63	86	255
458	17NetworksLHDefaultBPFCl2	17Networks_LH_DefaultB_PFCl_2	205	64	86	255
459	17NetworksLHDefaultBPFCv1	17Networks_LH_DefaultB_PFCv_1	206	62	75	255
460	17NetworksLHDefaultBPFCv2	17Networks_LH_DefaultB_PFCv_2	206	62	76	255
461	17NetworksLHDefaultBPFCv3	17Networks_LH_DefaultB_PFCv_3	206	62	77	255
462	17NetworksLHDefaultBPFCv4	17Networks_LH_DefaultB_PFCv_4	206	62	79	255
463	17NetworksLHDefaultBPFCv5	17Networks_LH_DefaultB_PFCv_5	206	62	80	255
464	17NetworksLHDefaultBPFCv6	17Networks_LH_DefaultB_PFCv_6	206	62	81	255
465	17NetworksLHDefaultBPFCv7	17Networks_LH_DefaultB_PFCv_7	206	62	82	255
466	17NetworksLHDefaultBPFCv8	17Networks_LH_DefaultB_PFCv_8	206	62	83	255
467	17NetworksLHDefaultBPFCv9	17Networks_LH_DefaultB_PFCv_9	206	62	84	255
468	17NetworksLHDefaultCIPL1	17Networks_LH_DefaultC_IPL_1	0	0	131	255
469	17NetworksLHDefaultCIPL2	17Networks_LH_DefaultC_IPL_2	0	0	132	255
470	17NetworksLHDefaultCIPL3	17Networks_LH_DefaultC_IPL_3	0	0	133	255
471	17NetworksLHDefaultCRsp1	17Networks_LH_DefaultC_Rsp_1	0	0	129	255
472	17NetworksLHDefaultCRsp2	17Networks_LH_DefaultC_Rsp_2	0	0	130	255
473	17NetworksLHDefaultCRsp3	17Networks_LH_DefaultC_Rsp_3	0	0	134	255
474	17NetworksLHDefaultCRsp4	17Networks_LH_DefaultC_Rsp_4	0	0	135	255
475	17NetworksLHDefaultCRsp5	17Networks_LH_DefaultC_Rsp_5	0	0	136	255
476	17NetworksLHDefaultCRsp6	17Networks_LH_DefaultC_Rsp_6	0	0	137	255
477	17NetworksLHDefaultCRsp7	17Networks_LH_DefaultC_Rsp_7	0	0	138	255
478	17NetworksLHDefaultCRsp8	17Networks_LH_DefaultC_Rsp_8	0	1	131	255
479	17NetworksLHDefaultCPHC1	17Networks_LH_DefaultC_PHC_1	0	1	129	255
480	17NetworksLHDefaultCPHC2	17Networks_LH_DefaultC_PHC_2	0	1	132	255
481	17NetworksLHDefaultCPHC3	17Networks_LH_DefaultC_PHC_3	0	1	133	255
482	17NetworksLHDefaultCPHC4	17Networks_LH_DefaultC_PHC_4	0	1	134	255
483	17NetworksLHDefaultCPHC5	17Networks_LH_DefaultC_PHC_5	0	1	135	255
484	17NetworksLHDefaultCPHC6	17Networks_LH_DefaultC_PHC_6	0	1	136	255
485	17NetworksLHTempPar1	17Networks_LH_TempPar_1	12	48	249	255
486	17NetworksLHTempPar2	17Networks_LH_TempPar_2	12	48	250	255
487	17NetworksLHTempPar3	17Networks_LH_TempPar_3	12	48	251	255
488	17NetworksLHTempPar4	17Networks_LH_TempPar_4	12	48	252	255
489	17NetworksLHTempPar5	17Networks_LH_TempPar_5	12	48	253	255
490	17NetworksLHTempPar6	17Networks_LH_TempPar_6	12	48	254	255
491	17NetworksLHTempPar7	17Networks_LH_TempPar_7	9	41	249	255
492	17NetworksLHTempPar8	17Networks_LH_TempPar_8	9	41	250	255
493	17NetworksLHTempPar9	17Networks_LH_TempPar_9	9	41	251	255
494	17NetworksLHTempPar10	17Networks_LH_TempPar_10	9	41	252	255
495	17NetworksLHTempPar11	17Networks_LH_TempPar_11	9	41	253	255
496	17NetworksLHTempPar12	17Networks_LH_TempPar_12	9	41	254	255
497	17NetworksLHTempPar13	17Networks_LH_TempPar_13	9	41	255	255
498	17NetworksLHTempPar14	17Networks_LH_TempPar_14	9	42	248	255
499	17NetworksLHTempPar15	17Networks_LH_TempPar_15	9	42	249	255
500	17NetworksLHTempPar16	17Networks_LH_TempPar_16	9	42	250	255
501	17NetworksRHVisCentExStr1	17Networks_RH_VisCent_ExStr_1	124	17	133	255
502	17NetworksRHVisCentExStr2	17Networks_RH_VisCent_ExStr_2	124	17	134	255
503	17NetworksRHVisCentExStr3	17Networks_RH_VisCent_ExStr_3	124	17	135	255
504	17NetworksRHVisCentExStr4	17Networks_RH_VisCent_ExStr_4	124	18	128	255
505	17NetworksRHVisCentExStr5	17Networks_RH_VisCent_ExStr_5	124	18	129	255
506	17NetworksRHVisCentExStr6	17Networks_RH_VisCent_ExStr_6	124	18	130	255
507	17NetworksRHVisCentExStr7	17Networks_RH_VisCent_ExStr_7	124	18	131	255
508	17NetworksRHVisCentExStr8	17Networks_RH_VisCent_ExStr_8	124	18	132	255
509	17NetworksRHVisCentExStr9	17Networks_RH_VisCent_ExStr_9	124	18	133	255
510	17NetworksRHVisCentExStr10	17Networks_RH_VisCent_ExStr_10	124	18	134	255
511	17NetworksRHVisCentExStr11	17Networks_RH_VisCent_ExStr_11	124	18	135	255
512	17NetworksRHVisCentExStr12	17Networks_RH_VisCent_ExStr_12	124	19	128	255
513	17NetworksRHVisCentExStr13	17Networks_RH_VisCent_ExStr_13	124	19	129	255
514	17NetworksRHVisCentExStr14	17Networks_RH_VisCent_ExStr_14	124	19	130	255
515	17NetworksRHVisCentExStr15	17Networks_RH_VisCent_ExStr_15	124	19	131	255
516	17NetworksRHVisCentExStr16	17Networks_RH_VisCent_ExStr_16	124	19	132	255
517	17NetworksRHVisCentExStr17	17Networks_RH_VisCent_ExStr_17	124	19	133	255
518	17NetworksRHVisCentExStr18	17Networks_RH_VisCent_ExStr_18	124	19	134	255
519	17NetworksRHVisCentExStr19	17Networks_RH_VisCent_ExStr_19	124	19	136	255
520	17NetworksRHVisCentExStr20	17Networks_RH_VisCent_ExStr_20	124	19	137	255
521	17NetworksRHVisCentExStr21	17Networks_RH_VisCent_ExStr_21	124	19	138	255
522	17NetworksRHVisCentExStr22	17Networks_RH_VisCent_ExStr_22	124	19	139	255
523	17NetworksRHVisCentExStr23	17Networks_RH_VisCent_ExStr_23	124	19	140	255
524	17NetworksRHVisCentExStr24	17Networks_RH_VisCent_ExStr_24	124	19	141	255
525	17NetworksRHVisCentExStr25	17Networks_RH_VisCent_ExStr_25	124	19	142	255
526	17NetworksRHVisCentExStr26	17Networks_RH_VisCent_ExStr_26	124	20	135	255
527	17NetworksRHVisCentExStr27	17Networks_RH_VisCent_ExStr_27	124	20	136	255
528	17NetworksRHVisCentExStr28	17Networks_RH_VisCent_ExStr_28	124	20	137	255
529	17NetworksRHVisCentExStr29	17Networks_RH_VisCent_ExStr_29	124	20	138	255
530	17NetworksRHVisCentExStr30	17Networks_RH_VisCent_ExStr_30	124	20	139	255
531	17NetworksRHVisCentExStr31	17Networks_RH_VisCent_ExStr_31	124	20	140	255
532	17NetworksRHVisCentExStr32	17Networks_RH_VisCent_ExStr_32	124	20	141	255
533	17NetworksRHVisCentExStr33	17Networks_RH_VisCent_ExStr_33	124	20	142	255
534	17NetworksRHVisCentExStr34	17Networks_RH_VisCent_ExStr_34	124	21	135	255
535	17NetworksRHVisCentExStr35	17Networks_RH_VisCent_ExStr_35	124	21	136	255
536	17NetworksRHVisCentExStr36	17Networks_RH_VisCent_ExStr_36	124	21	137	255
537	17NetworksRHVisCentExStr37	17Networks_RH_VisCent_ExStr_37	124	21	138	255
538	17NetworksRHVisCentExStr38	17Networks_RH_VisCent_ExStr_38	124	21	139	255
539	17NetworksRHVisCentExStr39	17Networks_RH_VisCent_ExStr_39	124	21	140	255
540	17NetworksRHVisPeriExStrSup1	17Networks_RH_VisPeri_ExStrSup_1	250	0	0	255
541	17NetworksRHVisPeriExStrSup2	17Networks_RH_VisPeri_ExStrSup_2	250	0	2	255
542	17NetworksRHVisPeriExStrSup3	17Networks_RH_VisPeri_ExStrSup_3	250	0	3	255
543	17NetworksRHVisPeriExStrSup4	17Networks_RH_VisPeri_ExStrSup_4	250	0	4	255
544	17NetworksRHVisPeriExStrSup5	17Networks_RH_VisPeri_ExStrSup_5	250	0	5	255
545	17NetworksRHVisPeriExStrSup6	17Networks_RH_VisPeri_ExStrSup_6	250	0	6	255
546	17NetworksRHVisPeriExStrSup7	17Networks_RH_VisPeri_ExStrSup_7	250	0	7	255
547	17NetworksRHVisPeriExStrSup8	17Networks_RH_VisPeri_ExStrSup_8	250	0	8	255
548	17NetworksRHVisPeriExStrSup9	17Networks_RH_VisPeri_ExStrSup_9	250	1	1	255
549	17NetworksRHVisPeriExStrSup10	17Networks_RH_VisPeri_ExStrSup_10	250	1	2	255
550	17NetworksRHVisPeriExStrSup11	17Networks_RH_VisPeri_ExStrSup_11	250	1	3	255
551	17NetworksRHVisPeriExStrSup12	17Networks_RH_VisPeri_ExStrSup_12	250	1	4	255
552	17NetworksRHVisPeriExStrSup13	17Networks_RH_VisPeri_ExStrSup_13	250	1	5	255
553	17NetworksRHVisPeriExStrSup14	17Networks_RH_VisPeri_ExStrSup_14	250	1	6	255
554	17NetworksRHVisPeriExStrSup15	17Networks_RH_VisPeri_ExStrSup_15	250	1	7	255
555	17NetworksRHVisPeriExStrSup16	17Networks_RH_VisPeri_ExStrSup_16	250	1	8	255
556	17NetworksRHVisPeriExStrSup17	17Networks_RH_VisPeri_ExStrSup_17	250	2	1	255
557	17NetworksRHVisPeriExStrSup18	17Networks_RH_VisPeri_ExStrSup_18	250	2	2	255
558	17NetworksRHVisPeriExStrSup19	17Networks_RH_VisPeri_ExStrSup_19	250	2	3	255
559	17NetworksRHVisPeriExStrSup20	17Networks_RH_VisPeri_ExStrSup_20	250	2	4	255
560	17NetworksRHVisPeriExStrSup21	17Networks_RH_VisPeri_ExStrSup_21	250	2	5	255
561	17NetworksRHVisPeriExStrSup22	17Networks_RH_VisPeri_ExStrSup_22	250	2	6	255
562	17NetworksRHVisPeriExStrSup23	17Networks_RH_VisPeri_ExStrSup_23	250	2	7	255
563	17NetworksRHVisPeriExStrSup24	17Networks_RH_VisPeri_ExStrSup_24	250	2	8	255
564	17NetworksRHVisPeriExStrSup25	17Networks_RH_VisPeri_ExStrSup_25	250	3	1	255
565	17NetworksRHVisPeriExStrSup26	17Networks_RH_VisPeri_ExStrSup_26	250	3	2	255
566	17NetworksRHVisPeriExStrSup27	17Networks_RH_VisPeri_ExStrSup_27	250	3	3	255
567	17NetworksRHVisPeriExStrSup28	17Networks_RH_VisPeri_ExStrSup_28	250	3	4	255
568	17NetworksRHVisPeriExStrSup29	17Networks_RH_VisPeri_ExStrSup_29	250	3	5	255
569	17NetworksRHSomMotA1	17Networks_RH_SomMotA_1	74	129	175	255
570	17NetworksRHSomMotA2	17Networks_RH_SomMotA_2	74	129	176	255
571	17NetworksRHSomMotA3	17Networks_RH_SomMotA_3	74	129	177	255
572	17NetworksRHSomMotA4	17Networks_RH_SomMotA_4	74	129	178	255
573	17NetworksRHSomMotA5	17Networks_RH_SomMotA_5	74	129	179	255
574	17NetworksRHSomMotA6	17Networks_RH_SomMotA_6	74	129	180	255
575	17NetworksRHSomMotA7	17Networks_RH_SomMotA_7	74	129	181	255
576	17NetworksRHSomMotA8	17Networks_RH_SomMotA_8	74	130	174	255
577	17NetworksRHSomMotA9	17Networks_RH_SomMotA_9	74	130	175	255
578	17NetworksRHSomMotA10	17Networks_RH_SomMotA_10	74	130	176	255
579	17NetworksRHSomMotA11	17Networks_RH_SomMotA_11	74	130	177	255
580	17NetworksRHSomMotA12	17Networks_RH_SomMotA_12	74	130	178	255
581	17NetworksRHSomMotA13	17Networks_RH_SomMotA_13	74	130	179	255
582	17NetworksRHSomMotA14	17Networks_RH_SomMotA_14	74	130	180	255
583	17NetworksRHSomMotA15	17Networks_RH_SomMotA_15	74	130	181	255
584	17NetworksRHSomMotA16	17Networks_RH_SomMotA_16	74	131	174	255
585	17NetworksRHSomMotA17	17Networks_RH_SomMotA_17	74	131	175	255
586	17NetworksRHSomMotA18	17Networks_RH_SomMotA_18	74	131	176	255
587	17NetworksRHSomMotA19	17Networks_RH_SomMotA_19	74	131	177	255
588	17NetworksRHSomMotA20	17Networks_RH_SomMotA_20	74	131	178	255
589	17NetworksRHSomMotA21	17Networks_RH_SomMotA_21	74	131	179	255
590	17NetworksRHSomMotA22	17Networks_RH_SomMotA_22	74	131	180	255
591	17NetworksRHSomMotA23	17Networks_RH_SomMotA_23	74	131	182	255
592	17NetworksRHSomMotA24	17Networks_RH_SomMotA_24	74	131	183	255
593	17NetworksRHSomMotA25	17Networks_RH_SomMotA_25	74	131	184	255
