0	???	Unknown	0	0	0	0
296	17NetworksRHSalVentAttnAParMed1	17Networks_RH_SalVentAttnA_ParMed_1	199	58	247	255
297	17NetworksRHSalVentAttnAParMed2	17Networks_RH_SalVentAttnA_ParMed_2	199	58	250	255
298	17NetworksRHSalVentAttnAParMed3	17Networks_RH_SalVentAttnA_ParMed_3	196	51	249	255
299	17NetworksRHSalVentAttnAParMed4	17Networks_RH_SalVentAttnA_ParMed_4	196	52	242	255
300	17NetworksRHSalVentAttnAParMed5	17Networks_RH_SalVentAttnA_ParMed_5	196	52	243	255
301	17NetworksRHSalVentAttnAParMed6	17Networks_RH_SalVentAttnA_ParMed_6	196	52	244	255
302	17NetworksRHSalVentAttnAParMed7	17Networks_RH_SalVentAttnA_ParMed_7	196	52	245	255
303	17NetworksRHSalVentAttnAParMed8	17Networks_RH_SalVentAttnA_ParMed_8	196	52	246	255
304	17NetworksRHSalVentAttnBIPL1	17Networks_RH_SalVentAttnB_IPL_1	250	152	214	255
305	17NetworksRHSalVentAttnBPFCl1	17Networks_RH_SalVentAttnB_PFCl_1	250	151	214	255
306	17NetworksRHSalVentAttnBPFCl2	17Networks_RH_SalVentAttnB_PFCl_2	250	151	215	255
307	17NetworksRHSalVentAttnBPFCl3	17Networks_RH_SalVentAttnB_PFCl_3	250	151	216	255
308	17NetworksRHSalVentAttnBPFCl4	17Networks_RH_SalVentAttnB_PFCl_4	250	151	217	255
309	17NetworksRHSalVentAttnBPFCv1	17Networks_RH_SalVentAttnB_PFCv_1	250	152	215	255
310	17NetworksRHSalVentAttnBPFCv2	17Networks_RH_SalVentAttnB_PFCv_2	250	152	216	255
311	17NetworksRHSalVentAttnBPFCmp1	17Networks_RH_SalVentAttnB_PFCmp_1	250	153	214	255
312	17NetworksRHSalVentAttnBPFCmp2	17Networks_RH_SalVentAttnB_PFCmp_2	250	153	215	255
313	17NetworksRHLimbicOFC1	17Networks_RH_Limbic_OFC_1	126	135	50	255
314	17NetworksRHLimbicOFC2	17Networks_RH_Limbic_OFC_2	126	135	52	255
315	17NetworksRHLimbicOFC3	17Networks_RH_Limbic_OFC_3	126	135	53	255
316	17NetworksRHLimbicOFC4	17Networks_RH_Limbic_OFC_4	126	135	54	255
317	17NetworksRHLimbicOFC5	17Networks_RH_Limbic_OFC_5	126	135	55	255
318	17NetworksRHLimbicOFC6	17Networks_RH_Limbic_OFC_6	126	135	56	255
319	17NetworksRHLimbicTempPole1	17Networks_RH_Limbic_TempPole_1	224	248	164	255
320	17NetworksRHLimbicTempPole2	17Networks_RH_Limbic_TempPole_2	224	248	166	255
321	17NetworksRHLimbicTempPole3	17Networks_RH_Limbic_TempPole_3	224	248	167	255
322	17NetworksRHLimbicTempPole4	17Networks_RH_Limbic_TempPole_4	224	248	168	255
323	17NetworksRHLimbicTempPole5	17Networks_RH_Limbic_TempPole_5	224	248	169	255
324	17NetworksRHLimbicTempPole6	17Networks_RH_Limbic_TempPole_6	224	248	170	255
325	17NetworksRHContAIPS1	17Networks_RH_ContA_IPS_1	234	147	35	255
326	17NetworksRHContAIPS2	17Networks_RH_ContA_IPS_2	234	147	36	255
327	17NetworksRHContAIPS3	17Networks_RH_ContA_IPS_3	234	147	37	255
328	17NetworksRHContAIPS4	17Networks_RH_ContA_IPS_4	234	147	38	255
329	17NetworksRHContAPFCd1	17Networks_RH_ContA_PFCd_1	234	147	34	255
330	17NetworksRHContAPFCl1	17Networks_RH_ContA_PFCl_1	233	148	33	255
331	17NetworksRHContAPFCl2	17Networks_RH_ContA_PFCl_2	233	148	35	255
332	17NetworksRHContAPFCl3	17Networks_RH_ContA_PFCl_3	233	148	36	255
333	17NetworksRHContAPFCl4	17Networks_RH_ContA_PFCl_4	233	148	37	255
334	17NetworksRHContAPFCl5	17Networks_RH_ContA_PFCl_5	233	148	38	255
335	17NetworksRHContACinga1	17Networks_RH_ContA_Cinga_1	233	148	34	255
336	17NetworksRHContBTemp1	17Networks_RH_ContB_Temp_1	140	51	76	255
337	17NetworksRHContBTemp2	17Networks_RH_ContB_Temp_2	140	51	77	255
338	17NetworksRHContBIPL1	17Networks_RH_ContB_IPL_1	139	50	74	255
339	17NetworksRHContBIPL2	17Networks_RH_ContB_IPL_2	139	50	75	255
340	17NetworksRHContBIPL3	17Networks_RH_ContB_IPL_3	139	50	76	255
341	17NetworksRHContBIPL4	17Networks_RH_ContB_IPL_4	139	50	77	255
342	17NetworksRHContBPFCld1	17Networks_RH_ContB_PFCld_1	139	49	75	255
343	17NetworksRHContBPFCld2	17Networks_RH_ContB_PFCld_2	139	49	76	255
344	17NetworksRHContBPFCld3	17Networks_RH_ContB_PFCld_3	139	49	77	255
345	17NetworksRHContBPFCld4	17Networks_RH_ContB_PFCld_4	139	49	78	255
346	17NetworksRHContBPFClv1	17Networks_RH_ContB_PFClv_1	139	49	74	255
347	17NetworksRHContBPFClv2	17Networks_RH_ContB_PFClv_2	139	49	79	255
348	17NetworksRHContBPFClv3	17Networks_RH_ContB_PFClv_3	139	49	80	255
349	17NetworksRHContBPFClv4	17Networks_RH_ContB_PFClv_4	139	50	73	255
350	17NetworksRHContBPFCmp1	17Networks_RH_ContB_PFCmp_1	138	50	75	255
351	17NetworksRHContCpCun1	17Networks_RH_ContC_pCun_1	123	141	175	255
352	17NetworksRHContCpCun2	17Networks_RH_ContC_pCun_2	123	141	177	255
353	17NetworksRHContCpCun3	17Networks_RH_ContC_pCun_3	123	141	178	255
354	17NetworksRHContCpCun4	17Networks_RH_ContC_pCun_4	123	141	179	255
355	17NetworksRHContCpCun5	17Networks_RH_ContC_pCun_5	123	141	180	255
356	17NetworksRHContCCingp1	17Networks_RH_ContC_Cingp_1	123	141	181	255
357	17NetworksRHContCCingp2	17Networks_RH_ContC_Cingp_2	123	141	182	255
358	17NetworksRHDefaultATemp1	17Networks_RH_DefaultA_Temp_1	250	255	2	255
359	17NetworksRHDefaultAIPL1	17Networks_RH_DefaultA_IPL_1	251	254	2	255
360	17NetworksRHDefaultAIPL2	17Networks_RH_DefaultA_IPL_2	251	254	3	255
361	17NetworksRHDefaultAPFCd1	17Networks_RH_DefaultA_PFCd_1	251	255	3	255
362	17NetworksRHDefaultAPFCd2	17Networks_RH_DefaultA_PFCd_2	251	255	4	255
363	17NetworksRHDefaultAPCC1	17Networks_RH_DefaultA_PCC_1	251	253	1	255
364	17NetworksRHDefaultAPCC2	17Networks_RH_DefaultA_PCC_2	251	253	2	255
365	17NetworksRHDefaultAPCC3	17Networks_RH_DefaultA_PCC_3	251	253	3	255
366	17NetworksRHDefaultAPCC4	17Networks_RH_DefaultA_PCC_4	251	253	4	255
367	17NetworksRHDefaultAPCC5	17Networks_RH_DefaultA_PCC_5	251	253	5	255
368	17NetworksRHDefaultAPFCm1	17Networks_RH_DefaultA_PFCm_1	249	255	1	255
369	17NetworksRHDefaultAPFCm2	17Networks_RH_DefaultA_PFCm_2	249	255	2	255
370	17NetworksRHDefaultAPFCm3	17Networks_RH_DefaultA_PFCm_3	249	255	3	255
371	17NetworksRHDefaultAPFCm4	17Networks_RH_DefaultA_PFCm_4	249	255	4	255
372	17NetworksRHDefaultAPFCm5	17Networks_RH_DefaultA_PFCm_5	249	255	5	255
373	17NetworksRHDefaultAPFCm6	17Networks_RH_DefaultA_PFCm_6	249	255	6	255
374	17NetworksRHDefaultBTemp1	17Networks_RH_DefaultB_Temp_1	210	62	80	255
375	17NetworksRHDefaultBTemp2	17Networks_RH_DefaultB_Temp_2	210	62	81	255
376	17NetworksRHDefaultBAntTemp1	17Networks_RH_DefaultB_AntTemp_1	210	63	79	255
377	17NetworksRHDefaultBPFCd1	17Networks_RH_DefaultB_PFCd_1	210	63	78	255
378	17NetworksRHDefaultBPFCd2	17Networks_RH_DefaultB_PFCd_2	210	63	80	255
379	17NetworksRHDefaultBPFCd3	17Networks_RH_DefaultB_PFCd_3	210	63	81	255
380	17NetworksRHDefaultBPFCd4	17Networks_RH_DefaultB_PFCd_4	210	63	82	255
381	17NetworksRHDefaultBPFCd5	17Networks_RH_DefaultB_PFCd_5	210	63	83	255
382	17NetworksRHDefaultBPFCv1	17Networks_RH_DefaultB_PFCv_1	209	62	78	255
383	17NetworksRHDefaultBPFCv2	17Networks_RH_DefaultB_PFCv_2	209	62	79	255
384	17NetworksRHDefaultBPFCv3	17Networks_RH_DefaultB_PFCv_3	209	62	80	255
385	17NetworksRHDefaultCIPL1	17Networks_RH_DefaultC_IPL_1	4	1	132	255
386	17NetworksRHDefaultCIPL2	17Networks_RH_DefaultC_IPL_2	4	1	133	255
387	17NetworksRHDefaultCRsp1	17Networks_RH_DefaultC_Rsp_1	5	0	131	255
388	17NetworksRHDefaultCRsp2	17Networks_RH_DefaultC_Rsp_2	5	0	132	255
389	17NetworksRHDefaultCPHC1	17Networks_RH_DefaultC_PHC_1	5	0	133	255
390	17NetworksRHDefaultCPHC2	17Networks_RH_DefaultC_PHC_2	5	0	134	255
391	17NetworksRHTempPar1	17Networks_RH_TempPar_1	16	48	251	255
392	17NetworksRHTempPar2	17Networks_RH_TempPar_2	16	48	252	255
393	17NetworksRHTempPar3	17Networks_RH_TempPar_3	16	48	253	255
394	17NetworksRHTempPar4	17Networks_RH_TempPar_4	16	48	255	255
395	17NetworksRHTempPar5	17Networks_RH_TempPar_5	13	41	250	255
396	17NetworksRHTempPar6	17Networks_RH_TempPar_6	13	41	251	255
397	17NetworksRHTempPar7	17Networks_RH_TempPar_7	13	41	252	255
398	17NetworksRHTempPar8	17Networks_RH_TempPar_8	13	41	253	255
399	17NetworksRHTempPar9	17Networks_RH_TempPar_9	13	41	254	255
400	17NetworksRHTempPar10	17Networks_RH_TempPar_10	13	42	247	255
